imagineName,tier,activeEffect,passiveEffect,rarity,itemTier,battleSkill,monsterName,itemId,aoyiSkillId,skillEffectId,bridgeMethod,bridgeConflict,notes
Battle Imagine - Shadow Commander,T2,"Stunt! Heavy Slash Summons Elite: Shadow Commander to perform a flurry of slashes forward, dealing Attack DMG and consuming all Heavy Slash charges to greatly improve the current DMG dealt.",,purple,3,Stunt! Heavy Slash,Shadow Commander,3000015,3917,391701,direct-skill-aoyi-item,,No structured values found for this tier.
Battle Imagine - Shadow Commander,T3,"Stunt! Heavy Slash Summons Elite: Shadow Commander to perform a flurry of slashes forward, dealing Attack DMG and consuming all Heavy Slash charges to greatly improve the current DMG dealt.",,purple,3,Stunt! Heavy Slash,Shadow Commander,3000015,3917,391701,direct-skill-aoyi-item,,No structured values found for this tier.
Battle Imagine - Shadow Commander,T4,"Stunt! Heavy Slash Summons Elite: Shadow Commander to perform a flurry of slashes forward, dealing Attack DMG and consuming all Heavy Slash charges to greatly improve the current DMG dealt.",,purple,3,Stunt! Heavy Slash,Shadow Commander,3000015,3917,391701,direct-skill-aoyi-item,,No structured values found for this tier.
Battle Imagine - Shadow Commander,T5,"Stunt! Heavy Slash Summons Elite: Shadow Commander to perform a flurry of slashes forward, dealing Attack DMG and consuming all Heavy Slash charges to greatly improve the current DMG dealt.",,purple,3,Stunt! Heavy Slash,Shadow Commander,3000015,3917,391701,direct-skill-aoyi-item,,No structured values found for this tier.
Battle Imagine - Lizardman Hunter,T0,"Stunt! Thunder Suppress Summons Elite: Lizardman Hunter to chant briefly, dealing Magic DMG.","Upon the skill cast, your Luck and Lucky Strike Multiplier are increased for a period.",purple,3,Stunt! Thunder Suppress,Lizardman Hunter,3000016,3937,393701,direct-skill-aoyi-item,,"No structured T0/base values found in current generated data. T0 effect text is present, but structured T0 numeric values were not found in current extracted data."
Battle Imagine - Lizardman Hunter,T1,"Stunt! Thunder Suppress Summons Elite: Lizardman Hunter to chant briefly, dealing Magic DMG.","Upon the skill cast, your Luck and Lucky Strike Multiplier are increased for a period. Luck Bonus: 2%; Lucky Strike Multiplier Bonus: 8.96%",purple,3,Stunt! Thunder Suppress,Lizardman Hunter,3000016,3937,393701,direct-skill-aoyi-item,,
Battle Imagine - Lizardman Hunter,T2,"Stunt! Thunder Suppress Summons Elite: Lizardman Hunter to chant briefly, dealing Magic DMG.","Upon the skill cast, your Luck and Lucky Strike Multiplier are increased for a period. Luck Bonus: 4%; Lucky Strike Multiplier Bonus: 17.92%",purple,3,Stunt! Thunder Suppress,Lizardman Hunter,3000016,3937,393701,direct-skill-aoyi-item,,
Battle Imagine - Lizardman Hunter,T3,"Stunt! Thunder Suppress Summons Elite: Lizardman Hunter to chant briefly, dealing Magic DMG.","Upon the skill cast, your Luck and Lucky Strike Multiplier are increased for a period. Luck Bonus: 6%; Lucky Strike Multiplier Bonus: 26.88%",purple,3,Stunt! Thunder Suppress,Lizardman Hunter,3000016,3937,393701,direct-skill-aoyi-item,,
Battle Imagine - Lizardman Hunter,T4,"Stunt! Thunder Suppress Summons Elite: Lizardman Hunter to chant briefly, dealing Magic DMG.","Upon the skill cast, your Luck and Lucky Strike Multiplier are increased for a period. Luck Bonus: 8%; Lucky Strike Multiplier Bonus: 35.84%",purple,3,Stunt! Thunder Suppress,Lizardman Hunter,3000016,3937,393701,direct-skill-aoyi-item,,
Battle Imagine - Lizardman Hunter,T5,"Stunt! Thunder Suppress Summons Elite: Lizardman Hunter to chant briefly, dealing Magic DMG.","Upon the skill cast, your Luck and Lucky Strike Multiplier are increased for a period. Luck Bonus: 10%; Lucky Strike Multiplier Bonus: 44.8%",purple,3,Stunt! Thunder Suppress,Lizardman Hunter,3000016,3937,393701,direct-skill-aoyi-item,,
Battle Imagine - Crimson Foxen,T0,"Arcane! Shadow of the Fox [Boss Summon] - Crimson Foxen. Strike instantly, dealing 1 instance of Attack DMG. Then it continues assisting the player in combat for 15s. Can be directed via Storm Arrow from the Marksman.",,gold,4,Arcane! Shadow of the Fox,,3000017,3918,,icon-number,,"No structured T0/base values found in current generated data. T0 effect text is present, but structured T0 numeric values were not found in current extracted data."
Battle Imagine - Crimson Foxen,T1,"Arcane! Shadow of the Fox [Boss Summon] - Crimson Foxen. Strike instantly, dealing 1 instance of Attack DMG. Then it continues assisting the player in combat for 15s. Can be directed via Storm Arrow from the Marksman.",,gold,4,Arcane! Shadow of the Fox,,3000017,3918,,icon-number,,No structured values found for this tier.
Battle Imagine - Crimson Foxen,T2,"Arcane! Shadow of the Fox [Boss Summon] - Crimson Foxen. Strike instantly, dealing 1 instance of Attack DMG. Then it continues assisting the player in combat for 15s. Can be directed via Storm Arrow from the Marksman.",,gold,4,Arcane! Shadow of the Fox,,3000017,3918,,icon-number,,No structured values found for this tier.
Battle Imagine - Crimson Foxen,T3,"Arcane! Shadow of the Fox [Boss Summon] - Crimson Foxen. Strike instantly, dealing 1 instance of Attack DMG. Then it continues assisting the player in combat for 15s. Can be directed via Storm Arrow from the Marksman.",,gold,4,Arcane! Shadow of the Fox,,3000017,3918,,icon-number,,No structured values found for this tier.
Battle Imagine - Crimson Foxen,T4,"Arcane! Shadow of the Fox [Boss Summon] - Crimson Foxen. Strike instantly, dealing 1 instance of Attack DMG. Then it continues assisting the player in combat for 15s. Can be directed via Storm Arrow from the Marksman.",,gold,4,Arcane! Shadow of the Fox,,3000017,3918,,icon-number,,No structured values found for this tier.
Battle Imagine - Crimson Foxen,T5,"Arcane! Shadow of the Fox [Boss Summon] - Crimson Foxen. Strike instantly, dealing 1 instance of Attack DMG. Then it continues assisting the player in combat for 15s. Can be directed via Storm Arrow from the Marksman.",,gold,4,Arcane! Shadow of the Fox,,3000017,3918,,icon-number,,No structured values found for this tier.
Battle Imagine - Eye King,T0,"Arcane! Assault Turret Summons Elite - Inspecting Floating Eye to continuously shoot at the target, dealing Attack DMG.",,gold,4,Arcane! Assault Turret,,3000018,3919,,item-page-context,,"No structured T0/base values found in current generated data. T0 effect text is present, but structured T0 numeric values were not found in current extracted data."
Battle Imagine - Eye King,T1,"Arcane! Assault Turret Summons Elite - Inspecting Floating Eye to continuously shoot at the target, dealing Attack DMG.",,gold,4,Arcane! Assault Turret,,3000018,3919,,item-page-context,,No structured values found for this tier.
Battle Imagine - Eye King,T2,"Arcane! Assault Turret Summons Elite - Inspecting Floating Eye to continuously shoot at the target, dealing Attack DMG.",,gold,4,Arcane! Assault Turret,,3000018,3919,,item-page-context,,No structured values found for this tier.
Battle Imagine - Eye King,T3,"Arcane! Assault Turret Summons Elite - Inspecting Floating Eye to continuously shoot at the target, dealing Attack DMG.",,gold,4,Arcane! Assault Turret,,3000018,3919,,item-page-context,,No structured values found for this tier.
Battle Imagine - Eye King,T4,"Arcane! Assault Turret Summons Elite - Inspecting Floating Eye to continuously shoot at the target, dealing Attack DMG.",,gold,4,Arcane! Assault Turret,,3000018,3919,,item-page-context,,No structured values found for this tier.
Battle Imagine - Eye King,T5,"Arcane! Assault Turret Summons Elite - Inspecting Floating Eye to continuously shoot at the target, dealing Attack DMG.",,gold,4,Arcane! Assault Turret,,3000018,3919,,item-page-context,,No structured values found for this tier.
Battle Imagine - Olvera,T0,"Arcane! Flash Execution Summons Olvera to shuttle back and forth forward, gathering enemies along the path and dealing Attack Damage. When dealing DMG, there is a chance to inflict Seed of Lightning on the targets for 10s. Dealing DMG to targets with Seed of Lightning will cause an explosion (CD: 2s), dealing Magic Damage. Any defeated target with Seed of Lightning will reduce CD time by 20s.",,gold,4,Arcane! Flash Execution,Olvera,3000019,3922,392201,direct-skill-aoyi-item,,"No structured T0/base values found in current generated data. T0 effect text is present, but structured T0 numeric values were not found in current extracted data."
Battle Imagine - Olvera,T1,"Arcane! Flash Execution Summons Olvera to shuttle back and forth forward, gathering enemies along the path and dealing Attack Damage. When dealing DMG, there is a chance to inflict Seed of Lightning on the targets for 10s. Dealing DMG to targets with Seed of Lightning will cause an explosion (CD: 2s), dealing Magic Damage. Any defeated target with Seed of Lightning will reduce CD time by 20s. Chance: 12%",,gold,4,Arcane! Flash Execution,Olvera,3000019,3922,392201,direct-skill-aoyi-item,,
Battle Imagine - Olvera,T2,"Arcane! Flash Execution Summons Olvera to shuttle back and forth forward, gathering enemies along the path and dealing Attack Damage. When dealing DMG, there is a chance to inflict Seed of Lightning on the targets for 10s. Dealing DMG to targets with Seed of Lightning will cause an explosion (CD: 2s), dealing Magic Damage. Any defeated target with Seed of Lightning will reduce CD time by 20s. Chance: 24%",,gold,4,Arcane! Flash Execution,Olvera,3000019,3922,392201,direct-skill-aoyi-item,,
Battle Imagine - Olvera,T3,"Arcane! Flash Execution Summons Olvera to shuttle back and forth forward, gathering enemies along the path and dealing Attack Damage. When dealing DMG, there is a chance to inflict Seed of Lightning on the targets for 10s. Dealing DMG to targets with Seed of Lightning will cause an explosion (CD: 2s), dealing Magic Damage. Any defeated target with Seed of Lightning will reduce CD time by 20s. Chance: 36%",,gold,4,Arcane! Flash Execution,Olvera,3000019,3922,392201,direct-skill-aoyi-item,,
Battle Imagine - Olvera,T4,"Arcane! Flash Execution Summons Olvera to shuttle back and forth forward, gathering enemies along the path and dealing Attack Damage. When dealing DMG, there is a chance to inflict Seed of Lightning on the targets for 10s. Dealing DMG to targets with Seed of Lightning will cause an explosion (CD: 2s), dealing Magic Damage. Any defeated target with Seed of Lightning will reduce CD time by 20s. Chance: 48%",,gold,4,Arcane! Flash Execution,Olvera,3000019,3922,392201,direct-skill-aoyi-item,,
Battle Imagine - Olvera,T5,"Arcane! Flash Execution Summons Olvera to shuttle back and forth forward, gathering enemies along the path and dealing Attack Damage. When dealing DMG, there is a chance to inflict Seed of Lightning on the targets for 10s. Dealing DMG to targets with Seed of Lightning will cause an explosion (CD: 2s), dealing Magic Damage. Any defeated target with Seed of Lightning will reduce CD time by 20s. Chance: 60%",,gold,4,Arcane! Flash Execution,Olvera,3000019,3922,392201,direct-skill-aoyi-item,,
Battle Imagine - Muku Chief,T0,"Arcane! Furious Hammer Summons Boss: Muku Chief to slam the ground around, dealing AoE Attack Damage. Holds 2 charges.","Upon the skill cast, your Crit and critical DMG are increased for a period.",gold,4,Arcane! Furious Hammer,Muku Chief,3000020,3923,392301,direct-skill-aoyi-item,,"No structured T0/base values found in current generated data. T0 effect text is present, but structured T0 numeric values were not found in current extracted data."
Battle Imagine - Muku Chief,T1,"Arcane! Furious Hammer Summons Boss: Muku Chief to slam the ground around, dealing AoE Attack Damage. Holds 2 charges.","Upon the skill cast, your Crit and critical DMG are increased for a period. Crit Bonus: 4%; Crit DMG Bonus: 11.2%",gold,4,Arcane! Furious Hammer,Muku Chief,3000020,3923,392301,direct-skill-aoyi-item,,
Battle Imagine - Muku Chief,T2,"Arcane! Furious Hammer Summons Boss: Muku Chief to slam the ground around, dealing AoE Attack Damage. Holds 2 charges.","Upon the skill cast, your Crit and critical DMG are increased for a period. Crit Bonus: 8%; Crit DMG Bonus: 22.4%",gold,4,Arcane! Furious Hammer,Muku Chief,3000020,3923,392301,direct-skill-aoyi-item,,
Battle Imagine - Muku Chief,T3,"Arcane! Furious Hammer Summons Boss: Muku Chief to slam the ground around, dealing AoE Attack Damage. Holds 2 charges.","Upon the skill cast, your Crit and critical DMG are increased for a period. Crit Bonus: 12%; Crit DMG Bonus: 33.6%",gold,4,Arcane! Furious Hammer,Muku Chief,3000020,3923,392301,direct-skill-aoyi-item,,
Battle Imagine - Muku Chief,T4,"Arcane! Furious Hammer Summons Boss: Muku Chief to slam the ground around, dealing AoE Attack Damage. Holds 2 charges.","Upon the skill cast, your Crit and critical DMG are increased for a period. Crit Bonus: 16%; Crit DMG Bonus: 44.8%",gold,4,Arcane! Furious Hammer,Muku Chief,3000020,3923,392301,direct-skill-aoyi-item,,
Battle Imagine - Muku Chief,T5,"Arcane! Furious Hammer Summons Boss: Muku Chief to slam the ground around, dealing AoE Attack Damage. Holds 2 charges.","Upon the skill cast, your Crit and critical DMG are increased for a period. Crit Bonus: 20%; Crit DMG Bonus: 56%",gold,4,Arcane! Furious Hammer,Muku Chief,3000020,3923,392301,direct-skill-aoyi-item,,
Battle Imagine - Goblin Wind Mage,T0,Stunt! Gale of Silence,,purple,3,Stunt! Gale of Silence,,3000021,3924,,icon-number,,"No structured T0/base values found in current generated data. T0 effect text is present, but structured T0 numeric values were not found in current extracted data."
Battle Imagine - Goblin Wind Mage,T1,Stunt! Gale of Silence,,purple,3,Stunt! Gale of Silence,,3000021,3924,,icon-number,,No structured values found for this tier.
Battle Imagine - Goblin Wind Mage,T2,Stunt! Gale of Silence,,purple,3,Stunt! Gale of Silence,,3000021,3924,,icon-number,,No structured values found for this tier.
Battle Imagine - Goblin Wind Mage,T3,Stunt! Gale of Silence,,purple,3,Stunt! Gale of Silence,,3000021,3924,,icon-number,,No structured values found for this tier.
Battle Imagine - Goblin Wind Mage,T4,Stunt! Gale of Silence,,purple,3,Stunt! Gale of Silence,,3000021,3924,,icon-number,,No structured values found for this tier.
Battle Imagine - Goblin Wind Mage,T5,Stunt! Gale of Silence,,purple,3,Stunt! Gale of Silence,,3000021,3924,,icon-number,,No structured values found for this tier.
