sourceKind,sourceFile,uid,name,rowKey,category,contributionKind,runtimeReadiness,confidence,needsEncounterEvidence,targetScope,targetText,statDependencies,usesFinalStats,gameFileEvidence,runtimeEvidence,remainingEvidence,needsRuntimeOwnership,values,snippet,provenance
itemOrEquipment,ItemDescriptions.json,2060810,Fortune Blazeheart Necklace,itemOrEquipment:2060810:1,hasteExcluded,notModifier,notCombatSkillModifier,high,false,unknown,,"[""haste""]",true,"[""itemDefinition"",""localizedDescription""]","[""equippedItemConfigId"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,[],[This gear's advanced attributes will not include Haste.],"[{""sourceFile"":""ItemDescriptionSources.json""}]"
itemOrEquipment,ItemDescriptions.json,2060811,Dominion Blazeheart Necklace,itemOrEquipment:2060811:1,hasteExcluded,notModifier,notCombatSkillModifier,high,false,unknown,,"[""haste""]",true,"[""itemDefinition"",""localizedDescription""]","[""equippedItemConfigId"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,[],[This gear's advanced attributes will not include Haste.],"[{""sourceFile"":""ItemDescriptionSources.json""}]"
itemOrEquipment,ItemDescriptions.json,2060812,Dominion Blazeheart Necklace,itemOrEquipment:2060812:1,hasteExcluded,notModifier,notCombatSkillModifier,high,false,unknown,,"[""haste""]",true,"[""itemDefinition"",""localizedDescription""]","[""equippedItemConfigId"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,[],[This gear's advanced attributes will not include Haste.],"[{""sourceFile"":""ItemDescriptionSources.json""}]"
itemOrEquipment,ItemDescriptions.json,2060837,Wane Blazeheart Necklace,itemOrEquipment:2060837:1,hasteExcluded,notModifier,notCombatSkillModifier,high,false,unknown,,"[""haste""]",true,"[""itemDefinition"",""localizedDescription""]","[""equippedItemConfigId"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,[],[This gear's advanced attributes will not include Haste.],"[{""sourceFile"":""ItemDescriptionSources.json""}]"
itemOrEquipment,ItemDescriptions.json,2060901,Peerless Magma Necklace,itemOrEquipment:2060901:1,hasteExcluded,notModifier,notCombatSkillModifier,high,false,unknown,,"[""haste""]",true,"[""itemDefinition"",""localizedDescription""]","[""equippedItemConfigId"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,[],[This gear's advanced attributes will not include Haste.],"[{""sourceFile"":""ItemDescriptionSources.json""}]"
itemOrEquipment,ItemDescriptions.json,2060902,Peerless Magma Necklace,itemOrEquipment:2060902:1,hasteExcluded,notModifier,notCombatSkillModifier,high,false,unknown,,"[""haste""]",true,"[""itemDefinition"",""localizedDescription""]","[""equippedItemConfigId"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,[],[This gear's advanced attributes will not include Haste.],"[{""sourceFile"":""ItemDescriptionSources.json""}]"
itemOrEquipment,ItemDescriptions.json,2060903,Peerless Magma Necklace,itemOrEquipment:2060903:1,hasteExcluded,notModifier,notCombatSkillModifier,high,false,unknown,,"[""haste""]",true,"[""itemDefinition"",""localizedDescription""]","[""equippedItemConfigId"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,[],[This gear's advanced attributes will not include Haste.],"[{""sourceFile"":""ItemDescriptionSources.json""}]"
itemOrEquipment,ItemDescriptions.json,2060904,Lethal Magma Necklace,itemOrEquipment:2060904:1,hasteExcluded,notModifier,notCombatSkillModifier,high,false,unknown,,"[""haste""]",true,"[""itemDefinition"",""localizedDescription""]","[""equippedItemConfigId"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,[],[This gear's advanced attributes will not include Haste.],"[{""sourceFile"":""ItemDescriptionSources.json""}]"
itemOrEquipment,ItemDescriptions.json,2060905,Dominion Magma Necklace,itemOrEquipment:2060905:1,hasteExcluded,notModifier,notCombatSkillModifier,high,false,unknown,,"[""haste""]",true,"[""itemDefinition"",""localizedDescription""]","[""equippedItemConfigId"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,[],[This gear's advanced attributes will not include Haste.],"[{""sourceFile"":""ItemDescriptionSources.json""}]"
itemOrEquipment,ItemDescriptions.json,2060906,Fortune Magma Necklace,itemOrEquipment:2060906:1,hasteExcluded,notModifier,notCombatSkillModifier,high,false,unknown,,"[""haste""]",true,"[""itemDefinition"",""localizedDescription""]","[""equippedItemConfigId"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,[],[This gear's advanced attributes will not include Haste.],"[{""sourceFile"":""ItemDescriptionSources.json""}]"
itemOrEquipment,ItemDescriptions.json,2060907,Lethal Magma Necklace,itemOrEquipment:2060907:1,hasteExcluded,notModifier,notCombatSkillModifier,high,false,unknown,,"[""haste""]",true,"[""itemDefinition"",""localizedDescription""]","[""equippedItemConfigId"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,[],[This gear's advanced attributes will not include Haste.],"[{""sourceFile"":""ItemDescriptionSources.json""}]"
itemOrEquipment,ItemDescriptions.json,2060908,Lethal Magma Necklace,itemOrEquipment:2060908:1,hasteExcluded,notModifier,notCombatSkillModifier,high,false,unknown,,"[""haste""]",true,"[""itemDefinition"",""localizedDescription""]","[""equippedItemConfigId"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,[],[This gear's advanced attributes will not include Haste.],"[{""sourceFile"":""ItemDescriptionSources.json""}]"
itemOrEquipment,ItemDescriptions.json,2060909,Fortune Magma Necklace,itemOrEquipment:2060909:1,hasteExcluded,notModifier,notCombatSkillModifier,high,false,unknown,,"[""haste""]",true,"[""itemDefinition"",""localizedDescription""]","[""equippedItemConfigId"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,[],[This gear's advanced attributes will not include Haste.],"[{""sourceFile"":""ItemDescriptionSources.json""}]"
itemOrEquipment,ItemDescriptions.json,2060910,Fortune Magma Necklace,itemOrEquipment:2060910:1,hasteExcluded,notModifier,notCombatSkillModifier,high,false,unknown,,"[""haste""]",true,"[""itemDefinition"",""localizedDescription""]","[""equippedItemConfigId"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,[],[This gear's advanced attributes will not include Haste.],"[{""sourceFile"":""ItemDescriptionSources.json""}]"
itemOrEquipment,ItemDescriptions.json,2060911,Dominion Magma Necklace,itemOrEquipment:2060911:1,hasteExcluded,notModifier,notCombatSkillModifier,high,false,unknown,,"[""haste""]",true,"[""itemDefinition"",""localizedDescription""]","[""equippedItemConfigId"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,[],[This gear's advanced attributes will not include Haste.],"[{""sourceFile"":""ItemDescriptionSources.json""}]"
itemOrEquipment,ItemDescriptions.json,2060912,Dominion Magma Necklace,itemOrEquipment:2060912:1,hasteExcluded,notModifier,notCombatSkillModifier,high,false,unknown,,"[""haste""]",true,"[""itemDefinition"",""localizedDescription""]","[""equippedItemConfigId"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,[],[This gear's advanced attributes will not include Haste.],"[{""sourceFile"":""ItemDescriptionSources.json""}]"
itemOrEquipment,ItemDescriptions.json,2060937,Wane Magma Necklace,itemOrEquipment:2060937:1,hasteExcluded,notModifier,notCombatSkillModifier,high,false,unknown,,"[""haste""]",true,"[""itemDefinition"",""localizedDescription""]","[""equippedItemConfigId"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,[],[This gear's advanced attributes will not include Haste.],"[{""sourceFile"":""ItemDescriptionSources.json""}]"
itemOrEquipment,ItemDescriptions.json,2061001,Peerless Sunfire Necklace,itemOrEquipment:2061001:1,hasteExcluded,notModifier,notCombatSkillModifier,high,false,unknown,,"[""haste""]",true,"[""itemDefinition"",""localizedDescription""]","[""equippedItemConfigId"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,[],[This gear's advanced attributes will not include Haste.],"[{""sourceFile"":""ItemDescriptionSources.json""}]"
itemOrEquipment,ItemDescriptions.json,2061002,Peerless Sunfire Necklace,itemOrEquipment:2061002:1,hasteExcluded,notModifier,notCombatSkillModifier,high,false,unknown,,"[""haste""]",true,"[""itemDefinition"",""localizedDescription""]","[""equippedItemConfigId"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,[],[This gear's advanced attributes will not include Haste.],"[{""sourceFile"":""ItemDescriptionSources.json""}]"
itemOrEquipment,ItemDescriptions.json,2061003,Peerless Sunfire Necklace,itemOrEquipment:2061003:1,hasteExcluded,notModifier,notCombatSkillModifier,high,false,unknown,,"[""haste""]",true,"[""itemDefinition"",""localizedDescription""]","[""equippedItemConfigId"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,[],[This gear's advanced attributes will not include Haste.],"[{""sourceFile"":""ItemDescriptionSources.json""}]"
itemOrEquipment,ItemDescriptions.json,2061004,Lethal Sunfire Necklace,itemOrEquipment:2061004:1,hasteExcluded,notModifier,notCombatSkillModifier,high,false,unknown,,"[""haste""]",true,"[""itemDefinition"",""localizedDescription""]","[""equippedItemConfigId"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,[],[This gear's advanced attributes will not include Haste.],"[{""sourceFile"":""ItemDescriptionSources.json""}]"
itemOrEquipment,ItemDescriptions.json,2061005,Dominion Sunfire Necklace,itemOrEquipment:2061005:1,hasteExcluded,notModifier,notCombatSkillModifier,high,false,unknown,,"[""haste""]",true,"[""itemDefinition"",""localizedDescription""]","[""equippedItemConfigId"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,[],[This gear's advanced attributes will not include Haste.],"[{""sourceFile"":""ItemDescriptionSources.json""}]"
itemOrEquipment,ItemDescriptions.json,2061006,Fortune Sunfire Necklace,itemOrEquipment:2061006:1,hasteExcluded,notModifier,notCombatSkillModifier,high,false,unknown,,"[""haste""]",true,"[""itemDefinition"",""localizedDescription""]","[""equippedItemConfigId"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,[],[This gear's advanced attributes will not include Haste.],"[{""sourceFile"":""ItemDescriptionSources.json""}]"
itemOrEquipment,ItemDescriptions.json,2061007,Lethal Sunfire Necklace,itemOrEquipment:2061007:1,hasteExcluded,notModifier,notCombatSkillModifier,high,false,unknown,,"[""haste""]",true,"[""itemDefinition"",""localizedDescription""]","[""equippedItemConfigId"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,[],[This gear's advanced attributes will not include Haste.],"[{""sourceFile"":""ItemDescriptionSources.json""}]"
itemOrEquipment,ItemDescriptions.json,2061008,Lethal Sunfire Necklace,itemOrEquipment:2061008:1,hasteExcluded,notModifier,notCombatSkillModifier,high,false,unknown,,"[""haste""]",true,"[""itemDefinition"",""localizedDescription""]","[""equippedItemConfigId"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,[],[This gear's advanced attributes will not include Haste.],"[{""sourceFile"":""ItemDescriptionSources.json""}]"
itemOrEquipment,ItemDescriptions.json,2061009,Fortune Sunfire Necklace,itemOrEquipment:2061009:1,hasteExcluded,notModifier,notCombatSkillModifier,high,false,unknown,,"[""haste""]",true,"[""itemDefinition"",""localizedDescription""]","[""equippedItemConfigId"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,[],[This gear's advanced attributes will not include Haste.],"[{""sourceFile"":""ItemDescriptionSources.json""}]"
itemOrEquipment,ItemDescriptions.json,2061010,Fortune Sunfire Necklace,itemOrEquipment:2061010:1,hasteExcluded,notModifier,notCombatSkillModifier,high,false,unknown,,"[""haste""]",true,"[""itemDefinition"",""localizedDescription""]","[""equippedItemConfigId"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,[],[This gear's advanced attributes will not include Haste.],"[{""sourceFile"":""ItemDescriptionSources.json""}]"
itemOrEquipment,ItemDescriptions.json,2061011,Dominion Sunfire Necklace,itemOrEquipment:2061011:1,hasteExcluded,notModifier,notCombatSkillModifier,high,false,unknown,,"[""haste""]",true,"[""itemDefinition"",""localizedDescription""]","[""equippedItemConfigId"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,[],[This gear's advanced attributes will not include Haste.],"[{""sourceFile"":""ItemDescriptionSources.json""}]"
itemOrEquipment,ItemDescriptions.json,2061012,Dominion Sunfire Necklace,itemOrEquipment:2061012:1,hasteExcluded,notModifier,notCombatSkillModifier,high,false,unknown,,"[""haste""]",true,"[""itemDefinition"",""localizedDescription""]","[""equippedItemConfigId"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,[],[This gear's advanced attributes will not include Haste.],"[{""sourceFile"":""ItemDescriptionSources.json""}]"
itemOrEquipment,ItemDescriptions.json,2061037,Wane Sunfire Necklace,itemOrEquipment:2061037:1,hasteExcluded,notModifier,notCombatSkillModifier,high,false,unknown,,"[""haste""]",true,"[""itemDefinition"",""localizedDescription""]","[""equippedItemConfigId"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,[],[This gear's advanced attributes will not include Haste.],"[{""sourceFile"":""ItemDescriptionSources.json""}]"
itemOrEquipment,ItemDescriptions.json,2061201,Peerless Crimson Illusion Necklace,itemOrEquipment:2061201:1,hasteExcluded,notModifier,notCombatSkillModifier,high,false,unknown,,"[""haste""]",true,"[""itemDefinition"",""localizedDescription""]","[""equippedItemConfigId"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,[],[This gear's advanced attributes will not include Haste.],"[{""sourceFile"":""ItemDescriptionSources.json""}]"
itemOrEquipment,ItemDescriptions.json,2061202,Peerless Crimson Illusion Necklace,itemOrEquipment:2061202:1,hasteExcluded,notModifier,notCombatSkillModifier,high,false,unknown,,"[""haste""]",true,"[""itemDefinition"",""localizedDescription""]","[""equippedItemConfigId"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,[],[This gear's advanced attributes will not include Haste.],"[{""sourceFile"":""ItemDescriptionSources.json""}]"
itemOrEquipment,ItemDescriptions.json,2061203,Peerless Crimson Illusion Necklace,itemOrEquipment:2061203:1,hasteExcluded,notModifier,notCombatSkillModifier,high,false,unknown,,"[""haste""]",true,"[""itemDefinition"",""localizedDescription""]","[""equippedItemConfigId"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,[],[This gear's advanced attributes will not include Haste.],"[{""sourceFile"":""ItemDescriptionSources.json""}]"
itemOrEquipment,ItemDescriptions.json,2061204,Lethal Crimson Illusion Necklace,itemOrEquipment:2061204:1,hasteExcluded,notModifier,notCombatSkillModifier,high,false,unknown,,"[""haste""]",true,"[""itemDefinition"",""localizedDescription""]","[""equippedItemConfigId"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,[],[This gear's advanced attributes will not include Haste.],"[{""sourceFile"":""ItemDescriptionSources.json""}]"
itemOrEquipment,ItemDescriptions.json,2061205,Dominance Crimson Illusion Necklace,itemOrEquipment:2061205:1,hasteExcluded,notModifier,notCombatSkillModifier,high,false,unknown,,"[""haste""]",true,"[""itemDefinition"",""localizedDescription""]","[""equippedItemConfigId"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,[],[This gear's advanced attributes will not include Haste.],"[{""sourceFile"":""ItemDescriptionSources.json""}]"
itemOrEquipment,ItemDescriptions.json,2061206,Fortune Crimson Illusion Necklace,itemOrEquipment:2061206:1,hasteExcluded,notModifier,notCombatSkillModifier,high,false,unknown,,"[""haste""]",true,"[""itemDefinition"",""localizedDescription""]","[""equippedItemConfigId"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,[],[This gear's advanced attributes will not include Haste.],"[{""sourceFile"":""ItemDescriptionSources.json""}]"
itemOrEquipment,ItemDescriptions.json,2061207,Lethal Crimson Illusion Necklace,itemOrEquipment:2061207:1,hasteExcluded,notModifier,notCombatSkillModifier,high,false,unknown,,"[""haste""]",true,"[""itemDefinition"",""localizedDescription""]","[""equippedItemConfigId"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,[],[This gear's advanced attributes will not include Haste.],"[{""sourceFile"":""ItemDescriptionSources.json""}]"
itemOrEquipment,ItemDescriptions.json,2061208,Lethal Crimson Illusion Necklace,itemOrEquipment:2061208:1,hasteExcluded,notModifier,notCombatSkillModifier,high,false,unknown,,"[""haste""]",true,"[""itemDefinition"",""localizedDescription""]","[""equippedItemConfigId"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,[],[This gear's advanced attributes will not include Haste.],"[{""sourceFile"":""ItemDescriptionSources.json""}]"
